Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
153243699,Psique y Eros,Luna McNamara,"McNamara, Luna",José Óscar Hernández Sendín,"=""8419030457""","=""9788419030450""",4,3.76,Umbriel,Paperback,352,2023,2023,2023/11/05,2023/10/09,,,read,,,,1,0
197568063,Mañana y tarde,Jon Fosse,"Fosse, Jon","Cristina Gómez-Baggethun, Kirsti Baggthun","=""8419735515""","=""9788419735515""",3,3.91,Nórdica Libros / De Conatus,Paperback,102,2023,2000,2023/10/24,2023/10/23,,,read,,,,1,0
195297310,Las despedidas,Jacobo Bergareche,"Bergareche, Jacobo",,"=""8419089443""","=""9788419089441""",4,3.69,Libros del Asteroide,Paperback,168,2023,,2023/10/16,2023/10/15,,,read,,,,1,0
183526491,Mirafiori,Manuel Jabois,"Jabois, Manuel",,"=""8420461431""","=""9788420461434""",4,3.52,Alfaguara,Paperback,208,2024,,2023/10/13,2023/10/12,,,read,,,,1,0
43383439,Trilogía,Jon Fosse,"Fosse, Jon","Cristina Gómez Baggethum, Kirsti Baggethum","=""8417375147""","=""9788417375140""",4,3.90,De Conatus,Paperback,162,2018,2014,2023/10/12,2023/10/09,,,read,,,,1,0
59737405,Of Saints and Miracles,Manuel Astur,"Astur, Manuel",Claire Wadie,"=""1954404069""","=""9781954404069""",4,3.94,New Vessel Press,Paperback,208,2022,2020,2023/10/10,2023/10/01,,,read,,,,1,0
19548607,El Leviatán,Joseph Roth,"Roth, Joseph",Miguel Sáenz,"=""8415689772""","=""9788415689775""",4,3.72,Acantilado,Paperback,80,2013,1924,2023/10/10,2023/10/10,,,read,,,,1,0
9669248,La sonata a Kreutzer,Leo Tolstoy,"Tolstoy, Leo","Leone Ginzburg, Vittorio Strada","=""8806180940""","=""9788806180942""",3,3.86,Einaudi,Paperback,125,2006,1889,2023/10/01,2023/09/30,,,read,,,,1,0
6581492,El crucero de la Chatarra Rodante,F. Scott Fitzgerald,"Fitzgerald, F. Scott",Enrique Murillo,"=""8433911287""","=""9788433911285""",3,3.59,Editorial Anagrama,Hardcover,116,1990,1924,2023/09/22,2023/09/22,,,read,,,,1,0
132057830,"Los misterios de la taberna Kamogawa (Detectives culinarios Kamogawa, #1)",Hisashi Kashiwai,"Kashiwai, Hisashi",Víctor Illera Kanaya,"=""8419346020""","=""9788419346025""",4,3.66,Salamandra,Paperback,192,2023,2013,2023/09/18,2023/09/15,,,read,,,,1,0
175969491,El problema final,Arturo Pérez-Reverte,"Pérez-Reverte, Arturo",,"=""1644739089""","=""9781644739082""",3,3.64,Alfaguara,Paperback,328,2023,2023,2023/09/15,2023/09/14,,,read,"3,5",,,1,0
25782308,Soy Pilgrim,Terry Hayes,"Hayes, Terry",,"=""8498387019""","=""9788498387018""",4,4.30,Salamandra,Paperback,864,2015,2013,2023/09/14,2023/08/11,,,read,,,,1,0
153894584,La rebelión de los buenos,Roberto Santiago,"Santiago, Roberto",,"=""840827578X""","=""9788408275787""",4,4.12,Editorial Planeta,Hardcover,720,2023,2023,2023/09/11,2023/09/08,,,read,,,,1,0
177329500,No te veré morir,Antonio Muñoz Molina,"Molina, Antonio Muñoz",,"=""8432242322""","=""9788432242328""",4,3.52,Seix Barral,Paperback,240,2023,,2023/09/10,2023/09/09,,,read,,,,1,0
30048399,Nos vemos en esta vida o en la otra,Manuel Jabois,"Jabois, Manuel",,"=""""","=""""",4,3.66,Editorial Planeta,Hardcover,240,2016,2016,2023/09/05,2023/08/30,,,read,,,,1,0
12794631,La luz difícil,Tomás González,"González, Tomás",,"=""9587582535""","=""9789587582536""",4,4.09,Alfaguara,Paperback,137,2011,2008,2023/08/30,2023/08/29,,,read,,,,1,0
45702,Carta a un niño que nunca nació,Oriana Fallaci,"Fallaci, Oriana",,"=""8427911521""","=""9788427911529""",3,4.03,Noguer,Hardcover,123,1992,1975,2023/08/29,2023/08/23,,,read,,,,1,0
4660637,Helena o el mar del verano,Julián Ayesta,"Ayesta, Julián",,"=""8495359820""","=""9788495359827""",4,3.62,Acantilado,Paperback,88,2002,1952,2023/08/28,2023/08/27,,,read,,,,1,0
157406577,El estado de la unión: Un matrimonio en diez partes,Nick Hornby,"Hornby, Nick",Jaime Zulaika,"=""8433918842""","=""9788433918840""",3,3.53,Editorial Anagrama,Kindle Edition,98,2023,2019,2023/08/10,2023/08/10,,,read,,,,1,0
56947929,Llévame a casa (Biblioteca Breve) (Spanish Edition),Jesús Carrasco,"Carrasco, Jesús",,"=""6280003744""","=""9786280003740""",3,3.91,Seix Barral,Kindle Edition,253,2021,2021,2023/08/11,2023/08/04,,,read,,,,1,0
14624974,El autoestopista de Grozni y otras historias de fútbol y guerra.,Ramón Lobo,"Lobo, Ramón",,"=""""","=""""",4,3.44,Libros del KO,ebook,64,2012,2012,2023/08/08,2023/08/07,,,read,,,,1,0
54854117,Vestida de corto (Otras Latidudes) (Spanish Edition),Marie Gauthier,"Gauthier, Marie",Blanca Gago Domínguez,"=""841806739X""","=""9788418067396""",4,2.98,Nórdica Libros,Kindle Edition,93,2020,,2023/08/05,2023/08/04,,,read,,,,1,0
128808481,Buscaba la belleza,Jesús Terrés,"Terrés, Jesús",,"=""8423363252""","=""9788423363254""",3,4.01,Ediciones Destino,Paperback,240,2023,,2023/08/04,2023/08/01,,,read,,,,1,0
128741078,"El nido del cuco (Patrik Hedström, #11)",Camilla Läckberg,"Läckberg, Camilla",Carmen Montes,"=""8419638226""","=""9788419638229""",4,3.99,Ediciones MAEVA,Kindle Edition,445,2023,2022,2023/08/03,2023/07/31,,,read,,,,1,0
97836797,Manhattan nunca brilla sin oscuridad (Spanish Edition),José Satori,"Satori, José",,"=""8411044874""","=""9788411044875""",4,4.00,Grupo Editorial Círculo Rojo SL,Paperback,210,2021,,2023/07/31,2023/07/24,,,read,'Manhattan nunca brilla sin oscuridad' de José Satori! ,,,1,0
149165889,No me gusta mi cuello y otras reflexiones sobre el hecho de ser mujer,Nora Ephron,"Ephron, Nora",Catalina Martínez Muñoz,"=""841908946X""","=""9788419089465""",4,3.74,Libros del Asteroide S.L.U.,Paperback,176,2023,2006,2023/07/27,2023/07/24,,,read,,,,1,0
61433422,Revolución: Una novela,Arturo Pérez-Reverte,"Pérez-Reverte, Arturo",,"=""8420461474""","=""9788420461472""",3,4.16,Alfaguara,Kindle Edition,436,2022,2022,2023/07/25,2023/07/18,,,read,,,,1,0
57694550,Alas de plata,Camilla Läckberg,"Läckberg, Camilla",Carmen Montes Cano,"=""8418184396""","=""9788418184390""",3,3.54,Maeva,Paperback,344,2021,2020,2021/05/17,2021/05/13,,,read,,,,1,0
123729051,Macrofestivales: El agujero negro de la música,Nando Cruz,"Cruz, Nando",,"=""8411001725""","=""9788411001724""",3,4.23,Ediciones Península,Kindle Edition,361,2023,,2023/07/19,2023/07/10,,,read,,,,1,0
123161020,No todo el mundo,Marta Jiménez Serrano,"Serrano, Marta Jiménez",,"=""8419261335""","=""9788419261335""",4,4.08,Sexto piso,Paperback,212,2023,2023,2023/07/18,2023/07/14,,,read,,,,1,0
29505098,Silencio: El poder de la quietud en un mundo ruidoso,Thich Nhat Hanh,"Hanh, Thich Nhat",,"=""8499449387""","=""9788499449388""",4,4.28,Urano,Kindle Edition,125,2016,2015,2023/07/14,2023/07/10,,,read,,,,1,0
123774823,El último verano,Diego S. Garrocho,"Garrocho, Diego S.",,"=""8418967595""","=""9788418967597""",3,3.62,DEBATE,Paperback,280,2023,,2023/07/13,2023/07/06,,,read,,,,1,0
53401188,Basilisco,Jon Bilbao,"Bilbao, Jon",,"=""""","=""""",3,3.66,Impedimenta,Paperback,320,2020,2020,2023/07/13,2023/07/09,,,read,,,,1,0
48847194,Mini-hábitos: Como alcançar grandes resultados com o mínimo esforço (Portuguese Edition),Stephen Guise,"Guise, Stephen",Leonardo Alves,"=""855451341X""","=""9788554513412""",3,4.00,Objetiva,Kindle Edition,157,2019,2013,2023/07/09,2023/07/06,,,read,,,,1,0
34776797,La parte escondida del iceberg,Máximo Huerta,"Huerta, Máximo",,"=""846704988X""","=""9788467049886""",2,3.09,Espasa,Kindle Edition,283,2017,,2023/07/09,2023/07/06,,,read,,,,1,0
60757868,La aurora cuando surge,Manuel Astur,"Astur, Manuel",,"=""8418370890""","=""9788418370892""",5,4.17,Acantilado,Paperback,192,2022,,2023/07/08,2023/06/26,,,read,,,,1,0
25094667,El limón,Motojirō Kajii,"Kajii, Motojirō","Héctor Tortajada Bernal, Lisa Kobayashi","=""8494288040""","=""9788494288043""",0,3.58,Chidori Books,ebook,181,2014,1967,,2017/02/08,to-read,to-read (#33),to-read,,,,0,0
123078204,La isla del doctor Schubert,Karina Sainz Borgo,"Borgo, Karina Sainz",,"=""8426424546""","=""9788426424549""",3,3.17,LUMEN,Kindle Edition,152,2023,2023,2023/06/30,2023/06/27,,,read,,,,1,0
38469295,"La bruja (Patrik Hedström, #10)",Camilla Läckberg,"Läckberg, Camilla",,"=""8417108351""","=""9788417108359""",3,3.94,Maeva,Hardcover,680,2018,2017,2023/06/30,2023/06/21,,,read,,,,1,0
123723946,La mala costumbre,Alana S. Portero,"Portero, Alana S.",,"=""8432242187""","=""9788432242182""",4,4.50,Seix Barral,Kindle Edition,252,2023,2023,2023/06/25,2023/06/21,,,read,,,,1,0
131237978,Costo: Las leyes del Estrecho (Spanish Edition),Andros Lozano,"Lozano, Andros",,"=""841911913X""","=""9788419119131""",4,3.74,Libros del K.O.,Kindle Edition,197,2023,,2023/06/20,2023/06/12,,,read,,,,1,0
63266154,"Indira (Inspectora Indira Ramos, #3)",Santiago Díaz,"Díaz, Santiago",,"=""8418897821""","=""9788418897825""",4,4.19,Reservoir Books,Paperback,416,2023,2023,2023/06/15,2023/06/12,,,read,,,,1,0
59455555,"Las otras niñas (Inspectora Indira Ramos, #2)",Santiago Díaz,"Díaz, Santiago",,"=""8418052651""","=""9788418052651""",4,4.21,RESERVOIR BOOKS,Paperback,432,2022,2022,2023/06/11,2023/06/08,,,read,,,,1,0
401576,El secreto de Joe Gould,Joseph Mitchell,"Mitchell, Joseph",Marcelo Cohen,"=""8433969064""","=""9788433969064""",4,4.05,Editorial Anagrama,Hardcover,192,2000,1965,2023/06/08,2023/06/04,,,read,,,,1,0
21954673,La sociedad del cansancio,Byung-Chul Han,"Han, Byung-Chul",,"=""""","=""""",3,3.85,Herder,Kindle Edition,80,2012,2010,2023/06/05,2023/06/05,,,read,,,,1,0
770754,La peste,Albert Camus,"Camus, Albert",,"=""""","=""""",4,4.02,Folio,Mass Market Paperback,279,1972,1947,2023/06/04,2023/06/01,,,read,,,,1,0
75858210,Los años del silencio,Álvaro Arbina,"Arbina, Álvaro",,"=""849139866X""","=""9788491398660""",4,4.02,HarperCollins Ibérica S.A.,Kindle Edition,340,2023,,2023/06/03,2023/05/30,,,read,"4,5",,,1,0
38489657,Contra la lectura,Mikita Brottman,"Brottman, Mikita",Lucía Barahona,"=""8417059547""","=""9788417059545""",4,3.35,Blackie Books,Hardcover,168,2018,2008,2023/05/30,2023/05/23,,,read,,,,1,0
59941359,El príncipe,Nicolás Maquiavelo,"Maquiavelo, Nicolás","Literatura Pública, José Sánchez Rojas","=""""","=""9798530687266""",3,3.84,Independently published,Paperback,117,2021,1532,2023/05/26,2023/05/25,,,read,,,,1,0
128807222,Púa,Lorenzo Silva,"Silva, Lorenzo",,"=""8423363260""","=""9788423363261""",3,3.58,Ediciones Destino,Hardcover,464,2023,2023,2023/05/25,2023/05/14,,,read,,,,1,0
90217,Cuatro amigos,David Trueba,"Trueba, David",,"=""8495971135""","=""9788495971135""",4,3.58,Anagrama,Paperback,336,2003,1999,2023/05/22,2016/10/31,,,read,,,,1,0
45438972,Reading Quirks: Weird Things that Bookish Nerds Do!,The Wild Detectives,"Detectives, The Wild","Javier García del Moral, Andrés de la Casa Huertas, Laura Pacheco","=""""","=""""",5,3.87,Deep Vellum Publishing,Hardcover,96,2019,2019,2023/05/18,2023/05/16,,,read,,,,1,0
61284334,Vengo de ese miedo,Miguel Ángel Oeste,"Oeste, Miguel Ángel",,"=""8411071561""","=""9788411071567""",4,3.89,Tusquets,Paperback,304,2022,2022,2023/05/16,2023/05/13,,,read,,,,1,0
34538922,"El amor, ese viejo neón",Karmelo C. Iribarren,"Iribarren, Karmelo C.",,"=""8403515987""","=""9788403515987""",5,3.63,Aguilar,Paperback,136,2017,,2023/05/16,2023/05/15,,,read,,,,1,0
55139926,A prueba de fuego,Javier Moro,"Moro, Javier",,"=""8467060255""","=""9788467060256""",4,4.19,Espasa,Paperback,400,2020,2020,2023/05/13,2021/06/20,,,read,,,,1,0
58406111,La familia Martin,David Foenkinos,"Foenkinos, David","Amaya García Gallego, María Teresa Gallego Urrutia","=""8420460559""","=""9788420460550""",3,3.61,ALFAGUARA,Kindle Edition,201,2021,2020,2023/05/13,2023/05/11,,,read,,,,1,0
61410974,Un hijo cualquiera,Eduardo Halfon,"Halfon, Eduardo",,"=""8419089192""","=""9788419089199""",3,3.65,Libros del Asteroide,Paperback,144,2022,,2023/05/10,2023/05/08,,,read,,,,1,0
35784910,Morí por la belleza,Emily Dickinson,"Dickinson, Emily",,"=""8439733615""","=""9788439733614""",4,4.10,Random House,Paperback,72,2017,,2023/05/10,2023/05/06,,,read,,,,1,0
18809092,El caso Collini,Ferdinand von Schirach,"Schirach, Ferdinand von",,"=""8498385520""","=""9788498385526""",3,4.15,Salamandra,Paperback,157,2013,2011,2023/05/07,2014/11/23,,,read,,,,1,0
60598741,Cuando Ellie se fue,Lisa Jewell,"Jewell, Lisa",Marcelo E. Mazzanti,"=""8418128666""","=""9788418128660""",3,4.04,Duomo,Paperback,384,2022,2017,2023/05/05,2023/05/01,,,read,,,,1,0
23342172,Tejedora,Nina Allan,"Allan, Nina",,"=""""","=""""",3,3.77,Fata Libelli,ebook,,2014,2013,2023/05/05,2014/10/09,,,read,,,,1,0
127599520,Delito (Delito #1),Carme Chaparro,"Chaparro, Carme",,"=""8467068701""","=""9788467068702""",4,3.76,Espasa,Hardcover,504,2023,2023,2023/05/05,2023/04/25,,,read,,,,1,0
109197594,Meteoro y el señor conejo (HarperCollins nº 4007) (Spanish Edition),Iván Ferreiro,"Ferreiro, Iván",María Rod,"=""8491398694""","=""9788491398691""",4,2.85,HarperCollins Ibérica S.A.,Kindle Edition,399,2023,,2023/04/29,2023/04/25,,,read,Muy chulo por momentos y una auténtica paranoia en otros,,,1,0
123031268,La noche del profesor Andersen,Dag Solstad,"Solstad, Dag",,"=""8419320943""","=""9788419320940""",3,3.39,Nórdica Libros,Kindle Edition,136,2023,1996,2023/04/25,2023/04/22,,,read,,,,1,0
60278323,"Roma soy yo: La verdadera historia de Julio César (Julio César, #1)",Santiago Posteguillo,"Posteguillo, Santiago",,"=""846667179X""","=""9788466671798""",5,4.53,Ediciones B,Kindle Edition,752,2022,2022,2023/04/25,2023/04/09,,,read,,,,1,0
77262264,La camarera,Nita Prose,"Prose, Nita",Ángela Esteller,"=""8418128720""","=""9788418128721""",4,3.75,DOUMO EDITORIAL,Paperback,384,2023,2022,2023/04/23,2023/04/20,,,read,,,,1,0
23509302,La biblioteca secreta,Haruki Murakami,"Murakami, Haruki","Kat Menschik, Lourdes Porta Fuentes","=""8494291807""","=""9788494291807""",3,3.55,Libros del zorro rojo,Hardcover,63,2014,2005,2023/04/20,2014/11/22,,,read,,,,1,0
102190194,La desconocida,Rosa Montero,"Montero, Rosa","Olivier Truc, Juan Carlos Durán Romero","=""842047584X""","=""9788420475844""",3,3.34,ALFAGUARA,Kindle Edition,162,2023,,2023/04/20,2023/04/18,,,read,,,,1,0
86124368,Una salida honrosa,Éric Vuillard,"Vuillard, Éric",Juan Manuel Salmerón Arjona,"=""""","=""""",3,3.78,Tusquets Editores S.A.,Kindle Edition,132,2023,2022,2023/04/17,2023/04/17,,,read,,,,1,0
3362823,La vida secreta de Walter Mitty,James Thurber,"Thurber, James",Celia Filipetto Isicato,"=""8496136752""","=""9788496136755""",3,3.79,Acantilado,Paperback,160,2004,1964,2022/10/11,2022/10/10,,,read,"Es lo primero que leo de este autor, de hecho confieso que he llegado al libro porque el otro día de casualidad me apareció el trailer de la película (que no sé si veré), pero siempre que hay una película basada en un libro siempre me gusta leer primero y ver después.<br/><br/>Podría resumirlo en un conjunto de relatos o historias cortas, algunas rozando (y sin rozarlo) el surrealismo. Ameno, divertido en ocasiones, un buen libro para cuando no tienes ganas de pensar demasiado, cumple su función de entretener. Dicho esto no tengo claro que vaya a leer mucho más de este autor, al menos de momento.",,,1,0
49751535,1793,Niklas Natt och Dag,"Dag, Niklas Natt och",,"=""8498389852""","=""9788498389852""",4,3.88,Salamandra,Paperback,432,2020,2020,2020/06/05,2020/05/18,,,read,,,,1,0
84051003,"El ángel de la ciudad (Kraken, #2)",Eva García Sáenz de Urturi,"Urturi, Eva García Sáenz de",,"=""""","=""""",3,3.93,,Kindle Edition,358,2023,2023,2023/04/08,2023/03/29,,,read,,,,1,0
63279837,Cielo sucio,Edgardo Cozarinsky,"Cozarinsky, Edgardo",,"=""8411072169""","=""9788411072168""",3,2.82,Tusquets,Paperback,128,2023,,2023/04/05,2023/04/04,,,read,,,,1,0
61940255,Todo va a mejorar,Almudena Grandes,"Grandes, Almudena",,"=""8411071790""","=""9788411071796""",4,3.84,Tusquets,Hardcover,512,2022,2022,2023/04/03,2023/03/21,,,read,,,,1,0
122763633,El retrato de casada,Maggie O'Farrell,"O'Farrell, Maggie",Concha Cardeñoso,"=""8419089419""","=""9788419089410""",4,4.01,Libros del Asteroide,Paperback,392,2023,2022,2023/04/01,2023/03/20,,,read,,,,1,0
116346414,Solo humo,Juan José Millás,"Millás, Juan José",,"=""8420473154""","=""9788420473154""",4,3.61,Alfaguara,Kindle Edition,216,2023,,2023/03/31,2023/03/26,,,read,,,,1,0
63343388,El ladrón de rostros (Ane Cestero #3),Ibon Martín,"Martín, Ibon",,"=""8401028086""","=""9788401028083""",4,4.08,Plaza & Janes,Paperback,464,2023,2023,2023/03/20,2023/03/17,,,read,,,,1,0
52993392,Bajamares,Antonio Tocornal,"Tocornal, Antonio",,"=""""","=""9788412103731""",4,4.42,Insólitas,Paperback,236,2020,,2023/03/19,2023/03/17,,,read,,,,1,0
63272785,Cualquier verano es un final,Ray Loriga,"Loriga, Ray",,"=""8420456535""","=""9788420456539""",3,3.16,Alfaguara,Paperback,248,2023,2023,2023/03/12,2023/02/28,,,read,,,,1,0
56022194,La hora de las gaviotas (Ane Cestero #2),Ibon Martín,"Martín, Ibon",,"=""8401025656""","=""9788401025655""",4,3.93,Plaza & Janes,Paperback,464,2021,2021,2023/03/11,2023/03/04,,,read,,,,1,0
60292205,Malasanta,Antonio Tocornal,"Tocornal, Antonio",,"=""8417453938""","=""9788417453930""",5,4.31,Fundación José Manuel Lara,Paperback,208,2022,,2023/02/28,2023/02/28,,,read,,,,1,0
24659151,El faro del silencio (Leire Altuna #1),Ibon Martín,"Martín, Ibon",,"=""8494091263""","=""9788494091261""",4,3.89,Travel Bug,Paperback,432,2014,2014,2023/02/27,2023/02/23,,,read,,,,1,0
67351078,El sótano,Begoña Huertas,"Huertas, Begoña",,"=""8433901672""","=""9788433901675""",4,3.33,Anagrama,Paperback,160,2023,2023,2023/02/24,2023/02/22,,,read,,,,1,0
48710976,Un fuego azul,Pedro Feijóo,"Feijóo, Pedro",,"=""8466667121""","=""9788466667128""",3,4.08,Ediciones B,Paperback,526,2020,2019,2023/02/23,2023/02/12,,,read,,,,1,0
59813453,El cuco de cristal,Javier Castillo,"Castillo, Javier",,"=""1644735695""","=""9781644735695""",4,4.06,Suma,Paperback,487,2023,2023,2023/02/21,2023/02/19,,,read,,,,1,0
62833468,Mira a esa chica,Cristina Araújo Gámir,"Gámir, Cristina Araújo",,"=""841107174X""","=""9788411071741""",4,4.35,Tusquets,Paperback,376,2022,2022,2023/02/19,2023/02/18,,,read,,,,1,0
56658961,"El juego del alma (Miren Triggs, #2)",Javier Castillo,"Castillo, Javier",,"=""8491295151""","=""9788491295150""",4,4.16,SUMA,Kindle Edition,528,2021,2021,2023/02/12,2023/02/08,,,read,,,,1,0
71859290,Hijos de la fábula,Fernando Aramburu,"Aramburu, Fernando",,"=""8411072282""","=""9788411072281""",4,3.14,Tusquets,Paperback,312,2023,2023,2023/02/11,2023/02/08,,,read,,,,1,0
24962013,El cuerpo perfecto en cuatro horas (Spanish Edition),Timothy Ferriss,"Ferriss, Timothy",,"=""8490199248""","=""9788490199244""",3,3.71,B DE BOOKS,Kindle Edition,902,2015,2000,2023/02/08,2023/02/08,,,read,,,,1,0
60466578,Hierba,Keum Suk Gendry-Kim,"Gendry-Kim, Keum Suk",Joo Hasun,"=""8418052074""","=""9788418052071""",5,4.54,Reservoir Books,Paperback,488,2022,2017,2023/02/05,2023/02/02,,,read,,,,1,0
62682587,Los incomprendidos,Pedro Simón,"Simón, Pedro",,"=""8467064374""","=""9788467064377""",4,4.22,Espasa,Paperback,288,2022,2022,2023/02/05,2023/01/28,,,read,,,,1,0
855289,Héroes,Ray Loriga,"Loriga, Ray",,"=""8401385075""","=""9788401385070""",3,3.53,Plaza & Janés,Paperback,180,1994,1994,2023/02/01,2023/01/28,,,read,,,,1,0
12001914,Asterios Polyp,David Mazzucchelli,"Mazzucchelli, David",,"=""849672266X""","=""9788496722668""",4,4.22,Editorial Sins Entido,Hardcover,344,2010,2009,2023/01/28,2022/11/28,,,read,,,,1,0
17619037,El ladrón,Fuminori Nakamura,"Nakamura, Fuminori",Raquel Muñoz Caridad,"=""""","=""""",4,3.52,Quaterni,Paperback,216,2013,2009,2023/01/25,2023/01/17,,,read,,,,1,0
49235949,"La chica de nieve (Miren Triggs, #1)",Javier Castillo,"Castillo, Javier",,"=""8491292667""","=""9788491292661""",4,3.87,Suma,Paperback,512,2020,2020,2023/01/25,2023/01/25,,,read,,,,1,0
29772895,La mejor de las vidas,David De Juan Marcos,"Marcos, David De Juan",,"=""8416502412""","=""9788416502417""",3,4.17,HarperCollins,Paperback,320,2016,2016,2023/01/23,2023/01/07,,,read,,,,1,0
55162910,Vivir y trabajar con entusiasmo,Victor Küppers,"Küppers, Victor",,"=""8418285362""","=""9788418285363""",4,4.16,Plataforma Editorial,Kindle Edition,100,2020,2020,2023/01/19,2023/01/18,,,read,,,,1,0
61465130,La familia,Sara Mesa,"Mesa, Sara",,"=""8433999540""","=""9788433999542""",4,3.72,Anagrama,Paperback,224,2022,2022,2023/01/18,2023/01/15,,,read,,,,1,0
17206992,Ruido de Fondo,David Gistau,"Gistau, David",,"=""8466637613""","=""9788466637619""",3,3.77,Ediciones B,Paperback,204,2008,2008,2023/01/16,2023/01/14,,,read,,,,1,0
13581353,La balada del café triste,Carson McCullers,"McCullers, Carson",,"=""8432248274""","=""9788432248276""",4,3.78,Seix Barral,Paperback,155,2011,1951,2023/01/14,2023/01/12,,,read,,,,1,0
29926461,Secretos imperfectos (Bergman #1),Michael Hjorth,"Hjorth, Michael","Hans Rosenfeldt, Claudia Conde","=""8408155164""","=""9788408155164""",3,4.05,Editorial Planeta,Paperback,528,2016,2010,2023/01/12,2023/01/04,,,read,,,,1,0
59344312,Verity,Colleen Hoover,"Hoover, Colleen",,"=""153872474X""","=""9781538724743""",3,4.29,Grand Central Publishing,ebook,336,2021,2018,2023/01/10,2023/01/10,,,read,,,,1,0
